                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                       log_power_nuc_burn                           power_nuc_burn                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                     Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     135                                     1209                  1.5161852948666976E+006                  5.1559096823042596E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999948340013E-001                  5.5236118961916358E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999948340013E-001                  5.5236118961916358E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.5299069694354399E+000                  2.9518414752444873E-005                 -4.5299069694354399E+000                 -9.8999999999999986E+001                 -1.9992918450431056E+001                 -4.5299069694354399E+000                  2.9518414752444873E-005                 -4.5299069694360519E+000                 -1.6380965510389974E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7041812134318453E+000                  2.3488490021985522E-001                  2.3173318411073435E-001                  3.9746012590816644E+000                  0.0000000000000000E+000                  1.5183303276720661E+001                  4.1505628366981717E-001                  6.6237535751177790E+000                  5.9253429358565513E-001                  8.7985425882482393E-001                  1.2198718695057484E+000                  7.5969999541735123E-001                  2.4017443788575957E-001                  1.7234416803928866E-005                  4.6902638225742477E-005                  1.7234416803928887E-005                  4.6902638225742498E-005                  7.5969999959350409E-001                  2.4017443788575957E-001                                        0                                        4 
                                     140                                     1224                  2.5123139603865738E+006                  5.3829157666232206E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999963340014E-001                  7.2169520254934383E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999963340014E-001                  7.2169520254934383E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8393376656807954E+000                  1.4476458654739415E-004                 -3.8393376656807954E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.8393376656807954E+000                  1.4476458654739415E-004                 -3.8393376656968869E+000                 -1.4270518390805176E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7110677509235273E+000                  1.7256844559577156E-001                  1.8680188181532864E-001                  4.0644638636724757E+000                  0.0000000000000000E+000                  1.5525026272241929E+001                  6.8886879454973216E-001                  6.6914751154446499E+000                  5.9253094207820078E-001                  8.7985424958920389E-001                  1.2198718969925673E+000                  7.5969996771049209E-001                  2.4017443788576046E-001                  1.7234416803921870E-005                  4.6902638225742471E-005                  1.7234416803928897E-005                  4.6902638225742498E-005                  7.5969999711203884E-001                  2.4017443788575960E-001                                        0                                        5 
                                     145                                     1234                  3.7676302562134620E+006                  5.4261209086646627E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999974590015E-001                  8.7052229154620386E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999974590015E-001                  8.7052229154620386E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.1383356921048615E+000                  7.2721747747972064E-004                 -3.1383356921048615E+000                 -9.8999999999999986E+001                 -1.8964889726830812E+001                 -3.1383356921048615E+000                  7.2721747747972064E-004                 -3.1383356925757036E+000                 -1.2103244979743783E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7256427272684611E+000                  1.8343215024212683E-001                  1.6308378144863883E-001                  4.1119000644058552E+000                  0.0000000000000000E+000                  1.5869943515684376E+001                  9.5950426656861443E-001                  6.7652510617532897E+000                  5.9252840234499538E-001                  8.7985419241781726E-001                  1.2198720671446015E+000                  7.5969979619637884E-001                  2.4017443788585585E-001                  1.7234416802728163E-005                  4.6902638225742572E-005                  1.7234416803928897E-005                  4.6902638225742498E-005                  7.5969998174905140E-001                  2.4017443788576165E-001                                        0                                        4 
                                     150                                     1252                  5.2317132291807719E+006                  5.4846449963517241E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999983965071E-001                  9.6363373709085176E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999983965071E-001                  9.6363373709085176E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.3943596881450109E+000                  4.0331122718228023E-003                 -2.3943596881450104E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3943596881450109E+000                  4.0331122718228023E-003                 -2.3943597055060319E+000                 -9.7925687300864865E+000                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7494046135635992E+000                  2.6694507960185282E-001                  1.5731647353822434E-001                  4.1234346802266844E+000                  0.0000000000000000E+000                  1.6228358342118291E+001                  1.2332092847534430E+000                  6.8490398545397264E+000                  5.9252797325209661E-001                  8.7985384492982344E-001                  1.2198731013258584E+000                  7.5969875373907214E-001                  2.4017443789916093E-001                  1.7234416547858538E-005                  4.6902638225772971E-005                  1.7234416803928897E-005                  4.6902638225742498E-005                  7.5969988586457537E-001                  2.4017443788606033E-001                                        0                                        5 
                                     155                                     1272                  6.7844395147812329E+006                  5.5022577550363048E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999990527533E-001                  9.9568222912787552E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999990527533E-001                  9.9568222912787552E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6643138764502454E+000                  2.1661380120220307E-002                 -1.6643138764502452E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.6643138764502454E+000                  2.1661380120220307E-002                 -1.6643144643204670E+000                 -7.5328170198402820E+000                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7769023850318968E+000                  3.4486562797396586E-001                  1.4128120478768696E-001                  4.1555052177277592E+000                  0.0000000000000000E+000                  1.6581167491721740E+001                  1.4972367764186971E+000                  6.9365116672872382E+000                  5.9253031457336958E-001                  8.7985194679204493E-001                  1.2198787497921715E+000                  7.5969306035232242E-001                  2.4017443994471013E-001                  1.7234370816640040E-005                  4.6902638234656713E-005                  1.7234416803928897E-005                  4.6902638225742498E-005                  7.5969933410552015E-001                  2.4017443793099855E-001                                        0                                        5 
                                     160                                     1297                  8.4469888228138499E+006                  5.5370346153236616E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999995215039E-001                  9.9985297316792587E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999995215039E-001                  9.9985297316792587E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8981905178176144E-001                  1.0237194347771066E-001                 -9.8981905178176133E-001                 -5.3409339062990433E+001                 -9.8999999999999986E+001                 -9.8981905178176144E-001                  1.0237194347771066E-001                 -9.8983346520688498E-001                 -5.4688433734498929E+000                 -5.3409339062990433E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8073963527530474E+000                  3.8615741377060847E-001                  1.0093916224370590E-001                  4.2361893028157214E+000                  0.0000000000000000E+000                  1.6915076964315379E+001                  1.7440070883957473E+000                  7.0220167226388392E+000                  5.9254239316529689E-001                  8.7984252937663510E-001                  1.2199066005745951E+000                  7.5966504786308353E-001                  2.4017491852301703E-001                  1.7228756841785632E-005                  4.6902638347797940E-005                  1.7234416803928900E-005                  4.6902638225742498E-005                  7.5969644708982853E-001                  2.4017444672078042E-001                                        0                                        5 
                                     165                                     1364                  1.0278865455655942E+007                  5.5762051366988175E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998402544E-001                  9.9999915780055981E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999998402544E-001                  9.9999915780055981E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.9886635896436997E-001                  5.0249719409815452E-001                 -2.9886635896436997E-001                 -4.8467100094822136E+001                 -9.8999999999999986E+001                 -2.9886635896436997E-001                  5.0249719409815452E-001                 -2.9904985825980734E-001                 -3.6731080156048215E+000                 -4.8467100094822136E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8407423827834846E+000                  3.9877570502708498E-001                  4.0556247811070777E-002                  4.3569551316809916E+000                  0.0000000000000000E+000                  1.7195634854702028E+001                  1.9379346448498789E+000                  7.1072338112649023E+000                  5.9258148238608710E-001                  8.7980140598397272E-001                  1.2200045045876158E+000                  7.5957464354521631E-001                  2.4024077438963404E-001                  1.6773619350824831E-005                  4.6902617316502853E-005                  1.7234416803928900E-005                  4.6902638225742498E-005                  7.5968445725336509E-001                  2.4017605337908560E-001                                        0                                        5 
                                     170                                     1440                  1.2785987163880689E+007                  5.8232357312217395E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  1.1999546124550543E-002                  1.1624061776260686E-002                  3.9065125079229546E-008                  9.9999999999452494E-001                  9.9999999391155581E-001                  1.1624061776260686E-002                  3.9065125079229546E-008                  9.9999999999452494E-001                  9.9999999391155581E-001                  1.7104910036402673E-001                  1.4826857048042865E+000                  1.7104910036402662E-001                 -4.5124115995828568E+001                 -1.5352529778863040E+001                  1.7104910036402673E-001                  1.4826857048042865E+000                  1.7028109939151009E-001                 -2.5817573848570947E+000                 -4.5124115995828568E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8588552155077633E+000                  3.2379540026989956E-001                 -3.3159570016079692E-002                  4.5043867673352924E+000                  0.0000000000000000E+000                  1.7330821622877473E+001                  2.0101261299541759E+000                  7.1700814829350810E+000                  5.9268459684755215E-001                  8.7967426110446034E-001                  1.2202768880930805E+000                  7.5933643725346167E-001                  2.4052608528131419E-001                  9.8982509660998431E-006                  4.6901874562556499E-005                  1.7234416803928900E-005                  4.6902638225742491E-005                  7.5964843709466134E-001                  2.4019956101915571E-001                                        0                                        5 
                                     175                                     1445                  1.8730048735738061E+007                  6.2191419614598633E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  4.4253455148352897E-002                  4.3597717181869611E-002                  3.9065124524118033E-008                  9.9999999999452482E-001                  9.9999990654562820E-001                  4.3597717181869611E-002                  3.9065124524118033E-008                  9.9999999999452482E-001                  9.9999990654562820E-001                  2.3213187740377322E-001                  1.7066005348456263E+000                  2.3213187740377350E-001                 -4.4631367131162719E+001                 -9.8999999999999986E+001                  2.3213187740377322E-001                  1.7066005348456263E+000                  2.3176651976332519E-001                 -2.8431169060615984E+000                 -4.4631367131162719E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8518245969866252E+000                  2.2884253703590962E-001                 -6.6574764590798238E-002                  4.5712171564847290E+000                  0.0000000000000000E+000                  1.7341409198107677E+001                  2.0115436053043667E+000                  7.1795409469330798E+000                  5.9296759212760197E-001                  8.7934745314328522E-001                  1.2210077590729269E+000                  7.5868282647935059E-001                  2.4117843649237450E-001                  2.2462737904974667E-006                  4.6899300461489808E-005                  1.7234416803928900E-005                  4.6902638225742491E-005                  7.5953653619336003E-001                  2.4028824025112497E-001                                        0                                        5 
                                     180                                     1439                  3.3520776026222203E+007                  6.6150481916979871E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  3.9585163892891774E-002                  3.8554169187748399E-002                  3.9065124524118033E-008                  9.9999999999452482E-001                  9.9999986523293105E-001                  3.8554169187748399E-002                  3.9065124524118033E-008                  9.9999999999452482E-001                  9.9999986523293105E-001                  2.3233306941591853E-001                  1.7073913207146680E+000                  2.3233306941591883E-001                 -4.4726171622687225E+001                 -9.8999999999999986E+001                  2.3233306941591853E-001                  1.7073913207146680E+000                  2.3220871045975541E-001                 -3.3108363518469606E+000                 -4.4726171622687225E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8512141920669163E+000                  2.3148134118635971E-001                 -6.4034552676156056E-002                  4.5661367326554450E+000                  0.0000000000000000E+000                  1.7338046771690493E+001                  2.0107517193170756E+000                  7.1775283285751010E+000                  5.9373407190556693E-001                  8.7846365841510232E-001                  1.2229875991838626E+000                  7.5691512503403158E-001                  2.4294545233978843E-001                  1.4316458993761088E-007                  4.6892203235967881E-005                  1.7234416803928900E-005                  4.6902638225742491E-005                  7.5926858416136389E-001                  2.4051794132551177E-001                                        0                                        5 
                                     185                                     1436                  7.0324838557679683E+007                  7.0109544219361117E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  3.5149223618905427E-002                  3.4897231859005562E-002                  3.9065124524118033E-008                  9.9999999999452482E-001                  9.9999987246467115E-001                  3.4897231859005562E-002                  3.9065124524118033E-008                  9.9999999999452482E-001                  9.9999987246467115E-001                  2.3616631022544154E-001                  1.7225280795399374E+000                  2.3616631022544166E-001                 -4.4713338406098146E+001                 -9.8999999999999986E+001                  2.3616631022544154E-001                  1.7225280795399374E+000                  2.3610765380678120E-001                 -3.6333317858824303E+000                 -4.4713338406098146E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8513346147872043E+000                  2.3606624774243293E-001                 -6.1982944838694133E-002                  4.5620335169805211E+000                  0.0000000000000000E+000                  1.7338534001004124E+001                  2.0128745062336040E+000                  7.1772941683337210E+000                  5.9566320429840580E-001                  8.7624892161442147E-001                  1.2279765745967937E+000                  7.5248587179249660E-001                  2.4737535898408550E-001                  8.3552041313854833E-008                  4.6874133564845773E-005                  1.7234416803928900E-005                  4.6902638225742491E-005                  7.5862392264067779E-001                  2.4110750798544758E-001                                        0                                        5 
                                     190                                     1434                  1.6190512343595594E+008                  7.4068606521742355E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  3.1146516018490354E-002                  3.0772421250269855E-002                  3.9065124524118033E-008                  9.9999999999452482E-001                  9.9999989373525977E-001                  3.0772421250269855E-002                  3.9065124524118033E-008                  9.9999999999452482E-001                  9.9999989373525977E-001                  2.4275818679535194E-001                  1.7488726530916479E+000                  2.4275818679535172E-001                 -4.4565573308780344E+001                 -1.5051499783199059E+001                  2.4275818679535194E-001                  1.7488726530916479E+000                  2.4272553592159571E-001                 -3.8811476421051534E+000                 -4.4565573308780344E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8519755808752691E+000                  2.4280778601846248E-001                 -5.9894107876809738E-002                  4.5578558430567524E+000                  0.0000000000000000E+000                  1.7343251647634158E+001                  2.0195086292009714E+000                  7.1789672484717535E+000                  6.0062210898638824E-001                  8.7062227220731514E-001                  1.2408361956989100E+000                  7.4123324902810594E-001                  2.5863001637906657E-001                  8.4580106195373795E-008                  4.6823655348374392E-005                  1.7234416803928900E-005                  4.6902638225742491E-005                  7.5703899788833084E-001                  2.4261387415215133E-001                                        0                                        5 
                                     195                                     1432                  3.8978617790426826E+008                  7.8027668824123593E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  2.7128598935407904E-002                  2.5633261203580726E-002                  3.9065124524118033E-008                  9.9999999999452482E-001                  9.9999993664562592E-001                  2.5633261203580726E-002                  3.9065124524118033E-008                  9.9999999999452482E-001                  9.9999993664562592E-001                  2.5670091576099596E-001                  1.8059300134279828E+000                  2.5670091576099580E-001                 -4.4137468965241275E+001                 -1.5176438519807359E+001                  2.5670091576099596E-001                  1.8059300134279828E+000                  2.5667617699413203E-001                 -3.9877177170090170E+000                 -4.4137468965241275E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8537405765732493E+000                  2.5678151524703480E-001                 -5.6437234658484048E-002                  4.5509420966201013E+000                  0.0000000000000000E+000                  1.7357089500791254E+001                  2.0372985494960161E+000                  7.1844226920657723E+000                  6.1382931421020559E-001                  8.5611473919699876E-001                  1.2752700962580812E+000                  7.1221969928279272E-001                  2.8764813590860222E-001                  8.7604022287562797E-008                  4.6660021114027136E-005                  1.7234416803928900E-005                  4.6902638225742491E-005                  7.5305420493177977E-001                  2.4649036160799973E-001                                        0                                        5 
                                     200                                     1439                  7.9320149234618902E+008                  7.8747198757453836E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  1.7842498736428042E-002                  1.7241621658159956E-002                  3.9065124080028824E-008                  9.9999999999508737E-001                  9.9999998115167321E-001                  1.7241621658159956E-002                  3.9065124080028824E-008                  9.9999999999508737E-001                  9.9999998115167321E-001                  2.8110469070922467E-001                  1.9103137018865828E+000                  2.8110469070922472E-001                 -4.3346069196702956E+001                 -9.8999999999999986E+001                  2.8110469070922467E-001                  1.9103137018865828E+000                  2.8107583274165482E-001                 -3.8964283084706524E+000                 -4.3346069196702956E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8571069000736391E+000                  2.8118999749752166E-001                 -5.0965640534020744E-002                  4.5399989083711745E+000                  0.0000000000000000E+000                  1.7384250804774037E+001                  2.0724046411252193E+000                  7.1950614453641286E+000                  6.4080069702243736E-001                  8.2837365435506760E-001                  1.3467338007489151E+000                  6.5674000977659586E-001                  3.4313533035258925E-001                  9.4510156994882853E-008                  4.6153990942469062E-005                  1.7234416803928900E-005                  4.6902638225742491E-005                  7.4572612626309398E-001                  2.5371108708397916E-001                                        0                                        5 
                                     205                                     1449                  1.1397140269714038E+009                  7.8213944547762582E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.5629551605041305E-003                  8.6841176322670077E-003                  3.9065124302073428E-008                  9.9999999999564992E-001                  9.9999999293688302E-001                  8.6841176322670077E-003                  3.9065124302073428E-008                  9.9999999999564992E-001                  9.9999999293688302E-001                  3.0297564665601934E-001                  2.0089801545884662E+000                  3.0297564665601934E-001                 -4.2644148476509883E+001                 -9.8999999999999986E+001                  3.0297564665601934E-001                  2.0089801545884662E+000                  3.0293700242533256E-001                 -3.7477433206490200E+000                 -4.2644148476509883E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8602052728862883E+000                  3.0305999391172461E-001                 -4.6227387952216925E-002                  4.5305224032075664E+000                  0.0000000000000000E+000                  1.7410194426421668E+001                  2.1070009546921584E+000                  7.2048779559184837E+000                  6.6877443666716141E-001                  8.0193594048488559E-001                  1.4227146145691831E+000                  6.0386649430593953E-001                  3.9601469149948504E-001                  1.0309634134797146E-007                  4.5294502251627715E-005                  1.7234416803928900E-005                  4.6902638225742491E-005                  7.3911406821935188E-001                  2.6026460140415503E-001                                        0                                        5 
                                     210                                     1461                  1.4506480062102342E+009                  7.7755596747368063E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  3.8436646217539839E-003                  3.8243875299064922E-003                  3.9065124302073428E-008                  9.9999999999593114E-001                  9.9999999680214624E-001                  3.8243875299064922E-003                  3.9065124302073428E-008                  9.9999999999593114E-001                  9.9999999680214624E-001                  3.2354145013070301E-001                  2.1064029296604003E+000                  3.2354145013070279E-001                 -4.1989738405893881E+001                 -1.5051499783199059E+001                  3.2354145013070301E-001                  2.1064029296604003E+000                  3.2348801973566388E-001                 -3.5864811909315124E+000                 -4.1989738405893881E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8631119426520257E+000                  3.2362341818299040E-001                 -4.1759015348058467E-002                  4.5215856579992497E+000                  0.0000000000000000E+000                  1.7435717937681762E+001                  2.1422508648186569E+000                  7.2143287705611936E+000                  6.9912139449139621E-001                  7.7565276769356484E-001                  1.5072551669549661E+000                  5.5130160663009786E-001                  4.4858413884279608E-001                  1.1431665320203603E-007                  4.3821886115498963E-005                  1.7234416803928900E-005                  4.6902638225742491E-005                  7.3289388211179363E-001                  2.6644714676366910E-001                                        0                                        5 
                                     215                                     1466                  1.7326223500770936E+009                  7.7339703574374692E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  2.7731005897120705E-004                  2.4146807829900085E-004                  3.9065123857984219E-008                  9.9999999999621236E-001                  9.9999999824639774E-001                  2.4146807829900085E-004                  3.9065123857984219E-008                  9.9999999999621236E-001                  9.9999999824639774E-001                  3.4308551075464633E-001                  2.2033602527016507E+000                  3.4308551075464655E-001                 -4.1374111023054873E+001                 -9.8999999999999986E+001                  3.4308551075464633E-001                  2.2033602527016507E+000                  3.4301086525083913E-001                 -3.4217324691811064E+000                 -4.1374111023054873E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8658631477622434E+000                  3.4316527244232153E-001                 -3.7490498438829067E-002                  4.5130486241807910E+000                  0.0000000000000000E+000                  1.7461194949695440E+001                  2.1786132771482296E+000                  7.2234906058836197E+000                  7.3235686846653925E-001                  7.4939184879530818E-001                  1.6023921740560032E+000                  4.9878093702763349E-001                  5.0110862118675847E-001                  1.3043437346394373E-007                  4.1378101592274580E-005                  1.7234416803928900E-005                  4.6902638225742491E-005                  7.2699084066813202E-001                  2.7232447709564883E-001                                        0                                        5 
