                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                       log_power_nuc_burn                           power_nuc_burn                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                     Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     135                                     1299                  2.4458973176029674E+006                  5.6102869703817246E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999955840035E-001                  2.6287846565836570E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999955840035E-001                  2.6287846565836570E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.0427688572223248E+000                  9.0621478356343142E-005                 -4.0427688572223248E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.0427688572223248E+000                  9.0621478356343142E-005                 -4.0427688597049585E+000                 -1.2285640458562035E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6384192068563150E+000                 -1.5026437099255707E-001                  1.7068256165558773E-001                  4.0967025039919571E+000                  0.0000000000000000E+000                  1.5313796139401489E+001                  4.9144558314273473E-001                  6.6916861287171558E+000                  6.1223577733992529E-001                  8.5900474262140269E-001                  1.2724973825733217E+000                  7.1799996756733864E-001                  2.6797147940626093E-001                  2.4128183525491853E-003                  6.5663693516046723E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1799999691264038E-001                  2.6797147940625982E-001                                        0                                        5 
                                     140                                     1303                  4.9940942226108806E+006                  5.7402569575188300E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999972715059E-001                  4.4712069243841035E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999972715059E-001                  4.4712069243841035E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.4730407325040646E+000                  3.3648000941636038E-004                 -3.4730407325040646E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4730407325040646E+000                  3.3648000941636038E-004                 -3.4730407583753315E+000                 -1.0698007362887601E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6379925994802025E+000                 -2.6089089140354532E-001                  1.1622251620231923E-001                  4.2056225948984940E+000                  0.0000000000000000E+000                  1.5618970070223121E+001                  7.4630063733085039E-001                  6.7419839416253202E+000                  6.1221448946017576E-001                  8.5900469073563235E-001                  1.2724975506053477E+000                  7.1799981191005879E-001                  2.6797147940631422E-001                  2.4128183524881933E-003                  6.5663693516046723E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1799998090694839E-001                  2.6797147940626109E-001                                        0                                        3 
                                     145                                     1308                  8.5288287209237684E+006                  5.8997157860619529E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999978340082E-001                  6.1738839690877845E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999978340082E-001                  6.1738839690877845E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.8962980758909200E+000                  1.2697023520893786E-003                 -2.8962980758909205E+000                 -9.8999999999999986E+001                 -1.8362829735502849E+001                 -2.8962980758909200E+000                  1.2697023520893786E-003                 -2.8962983850064536E+000                 -9.0439617124934770E+000                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6477256830891713E+000                 -3.0581357020872585E-001                  7.4295009581792262E-002                  4.2894776081395483E+000                  0.0000000000000000E+000                  1.5943798147915096E+001                  1.0150972289773201E+000                  6.7976979417480861E+000                  6.1220239617488126E-001                  8.5900442548659550E-001                  1.2724984096140104E+000                  7.1799901616439410E-001                  2.6797147940861354E-001                  2.4128183489393342E-003                  6.5663693516049820E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1799989903666173E-001                  2.6797147940632232E-001                                        0                                        4 
                                     150                                     1319                  1.2775019481818989E+007                  5.9699416445042761E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999981152576E-001                  7.6035419317363662E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999981152576E-001                  7.6035419317363662E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.2876683064555721E+000                  5.1562230211358428E-003                 -2.2876683064555725E+000                 -9.8999999999999986E+001                 -1.7760769744174890E+001                 -2.2876683064555721E+000                  5.1562230211358428E-003                 -2.2876731699361272E+000                 -7.2385078656510684E+000                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6709466930055066E+000                 -2.6834302230038265E-001                  4.6588263703293303E-002                  4.3448910998965466E+000                  0.0000000000000000E+000                  1.6283624655564868E+001                  1.2889872083059088E+000                  6.8628079209918820E+000                  6.1219550836830861E-001                  8.5900314412849466E-001                  1.2725025592550410E+000                  7.1799517218104825E-001                  2.6797147954782791E-001                  2.4128180927701390E-003                  6.5663693516380293E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1799951433889697E-001                  2.6797147940972366E-001                                        0                                        4 
                                     155                                     1331                  1.7447812697279181E+007                  5.9306466761900278E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999987715038E-001                  8.7115951067872122E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999987715038E-001                  8.7115951067872122E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6223573059316898E+000                  2.3858475732644949E-002                 -1.6223573059316896E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.6223573059316898E+000                  2.3858475732644949E-002                 -1.6224676023025650E+000                 -5.2176355413360982E+000                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7048721430722735E+000                 -1.6225650527077248E-001                  3.1780622084563483E-002                  4.3745063831340056E+000                  0.0000000000000000E+000                  1.6642205523826714E+001                  1.5676599800112290E+000                  6.9412206951773703E+000                  6.1219647078818906E-001                  8.5899679808218543E-001                  1.2725231030141222E+000                  7.1797614666302656E-001                  2.6797150031170730E-001                  2.4127912291825181E-003                  6.5663693569699153E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1799765022357898E-001                  2.6797147981396963E-001                                        0                                        5 
                                     160                                     1342                  2.2821389980691489E+007                  6.0587076056017208E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999992871258E-001                  9.4855674126364786E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999992871258E-001                  9.4855674126364786E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.1996871863530141E-001                  1.5136702711582278E-001                 -8.1996871863530130E-001                 -5.1835255211961652E+001                 -9.8999999999999986E+001                 -8.1996871863530141E-001                  1.5136702711582278E-001                 -8.2412492008918237E-001                 -2.8411328834363321E+000                 -5.1835255211961652E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7441451789808249E+000                 -9.3999915254229065E-003                  2.9662807140136395E-002                  4.3787420130228600E+000                  0.0000000000000000E+000                  1.7029256024318745E+001                  1.8490882366091181E+000                  7.0447421482872272E+000                  6.1224275474339984E-001                  8.5895572207987303E-001                  1.2726465378983189E+000                  7.1786542597326874E-001                  2.6799523149395510E-001                  2.4050904234297009E-003                  6.5663692328621556E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1798603616885059E-001                  2.6797186605231643E-001                                        0                                        5 
                                     165                                     1409                  3.1512438109586593E+007                  6.3664407036616364E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  6.3293449944339400E-002                  6.0704885331344161E-002                  3.9065054913134389E-008                  9.9999999996340083E-001                  9.8574555653719409E-001                  6.0704885331344161E-002                  3.9065054913134389E-008                  9.9999999996340083E-001                  9.8574555653719409E-001                 -8.8819871330691386E-002                  8.1504226214938613E-001                 -8.8819871330691566E-002                 -4.6747263322328315E+001                 -1.5477468515471340E+001                 -8.8819871330691386E-002                  8.1504226214938613E-001                 -1.3469794141274483E-001                 -1.0877361595158515E+000                 -4.6747263322328315E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7637265474680137E+000                 -3.2321805807175620E-002                 -2.0960836975118687E-002                  4.4799893012533705E+000                  0.0000000000000000E+000                  1.7194714670953037E+001                  1.9201252526152566E+000                  7.1392313704855876E+000                  6.1242295620722165E-001                  8.5875399034898081E-001                  1.2731447333877592E+000                  7.1748475501657782E-001                  2.6837917287253671E-001                  2.0144307787578878E-003                  6.5663464537563439E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1791715617137719E-001                  2.6801001199173352E-001                                        0                                        5 
                                     170                                     1405                  5.2275350520460933E+007                  6.7623469338997602E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  4.3361015099323198E-002                  4.2187787096980234E-002                  3.9065055357223599E-008                  9.9999999996902578E-001                  9.8381881621526523E-001                  4.2187787096980234E-002                  3.9065055357223599E-008                  9.9999999996902578E-001                  9.8381881621526523E-001                 -8.6895010718969976E-002                  8.1866267325819253E-001                 -8.6895010718970031E-002                 -4.6721045978727588E+001                 -1.5954589770191003E+001                 -8.6895010718969976E-002                  8.1866267325819253E-001                 -1.1038545474676621E-001                 -1.3654803788622500E+000                 -4.6721045978727588E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7606534231123412E+000                 -8.5584733139283081E-002                 -4.1446051929827032E-002                  4.5209597311627867E+000                  0.0000000000000000E+000                  1.7197549945769431E+001                  1.9230873871411120E+000                  7.1395374836651353E+000                  6.1306248520431716E-001                  8.5807949781791226E-001                  1.2748629285474915E+000                  7.1613849792141049E-001                  2.6954071964175963E-001                  8.5697207461092552E-004                  6.5662219963776103E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1772266541517793E-001                  2.6814756358997255E-001                                        0                                        5 
                                     175                                     1385                  1.0394012073068775E+008                  7.1582531641378848E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  1.4496726299439384E-002                  9.9999999996902578E-001                  9.8442058413108902E-001                  1.4316513353228033E-002                  3.9065055357223599E-008                  9.9999999996902578E-001                  9.8442058413108902E-001                  1.4316513353228033E-002                  3.9065055357223599E-008                 -7.7548117190100907E-002                  8.3647291450458949E-001                 -7.7548117190101198E-002                 -4.6708872472438131E+001                 -1.5255619765854984E+001                 -7.7548117190100907E-002                  8.3647291450458949E-001                 -8.5759454042194289E-002                 -1.8050177595356760E+000                 -4.6708872472438131E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7615013658442802E+000                 -7.7258424774962656E-002                 -3.8978783211544805E-002                  4.5160251937262226E+000                  0.0000000000000000E+000                  1.7208899723268210E+001                  1.9360306153386446E+000                  7.1390048032502849E+000                  6.1473203342086313E-001                  8.5629872880630964E-001                  1.2792706321034510E+000                  7.1257983721125839E-001                  2.7297635516612961E-001                  6.6649201478825992E-005                  6.5657151650736394E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1726667452689885E-001                  2.6852889774293898E-001                                        0                                        5 
                                     180                                     1374                  2.3249860174019936E+008                  7.5541593943760086E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  2.5663756822419041E-003                  9.9999999996715083E-001                  9.8466140173141470E-001                  2.5188539064991966E-003                  3.9065055357223599E-008                  9.9999999996715083E-001                  9.8466140173141470E-001                  2.5188539064991966E-003                  3.9065055357223599E-008                 -7.1023729738732277E-002                  8.4913407730127288E-001                 -7.1023729738732555E-002                 -4.6602599993255737E+001                 -1.5255619765854984E+001                 -7.1023729738732277E-002                  8.4913407730127288E-001                 -7.4950546133173035E-002                 -2.1167293743336084E+000                 -4.6602599993255737E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7618941161410273E+000                 -7.0980529367083184E-002                 -3.6625336101098846E-002                  4.5113182995053309E+000                  0.0000000000000000E+000                  1.7214977296383143E+001                  1.9444088559746220E+000                  7.1399416520438708E+000                  6.1940100241025897E-001                  8.5135238245165723E-001                  1.2915310956577573E+000                  7.0268950595253443E-001                  2.8286468693031530E-001                  1.0532763124113899E-005                  6.5635640175066888E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1616104602412323E-001                  2.6953311999974761E-001                                        0                                        5 
                                     185                                     1369                  5.5239324120578718E+008                  7.9500656246141324E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  2.2849446818484960E-004                  9.9999999996715083E-001                  9.8503424090359726E-001                  1.2535688796555533E-004                  3.9065055357223599E-008                  9.9999999996715083E-001                  9.8503424090359726E-001                  1.2535688796555533E-004                  3.9065055357223599E-008                 -6.0004075796241174E-002                  8.7095541611640137E-001                 -6.0004075796241119E-002                 -4.6279006543560357E+001                 -9.8999999999999986E+001                 -6.0004075796241174E-002                  8.7095541611640137E-001                 -6.2098386475546816E-002                 -2.3777940143404916E+000                 -4.6279006543560357E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7626426647363953E+000                 -5.9936081690111297E-002                 -3.2600209453349467E-002                  4.5032680462098318E+000                  0.0000000000000000E+000                  1.7226951056045003E+001                  1.9612866592571523E+000                  7.1438250040996083E+000                  6.3213908676615227E-001                  8.3820876688517276E-001                  1.3252744351443126E+000                  6.7640436995106434E-001                  3.0915713542526146E-001                  1.0843565461359070E-005                  6.5557616288025528E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1342209831779224E-001                  2.7213419167700903E-001                                        0                                        5 
                                     190                                     1369                  1.2006003986150575E+009                  8.0962170906303612E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996715083E-001                  9.8591266424601032E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996715083E-001                  9.8591266424601032E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8909234903380795E-002                  9.1430430594569567E-001                 -3.8909234903380427E-002                 -4.5601862825437578E+001                 -9.8999999999999986E+001                 -3.8909234903380795E-002                  9.1430430594569567E-001                 -4.0435619838924915E-002                 -2.4937924439745083E+000                 -4.5601862825437578E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7641187850596238E+000                 -3.8834327249574314E-002                 -2.5001572879537529E-002                  4.4880707730622076E+000                  0.0000000000000000E+000                  1.7252150927465781E+001                  1.9971568706047951E+000                  7.1523597101298133E+000                  6.6080129354070383E-001                  8.1036604267140677E-001                  1.4029204860719193E+000                  6.2072164147599496E-001                  3.6485123455516322E-001                  1.1391273069973693E-005                  6.5308055260555817E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.0773320221895064E-001                  2.7767034415750563E-001                                        0                                        5 
                                     195                                     1369                  1.7848800334603117E+009                  8.0595090295229497E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996715083E-001                  9.8676553161156788E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996715083E-001                  9.8676553161156788E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9442690259764864E-002                  9.5621886986596050E-001                 -1.9442690259765014E-002                 -4.4974972805874820E+001                 -1.5477468515471340E+001                 -1.9442690259764864E-002                  9.5621886986596050E-001                 -2.1033580716744289E-002                 -2.4563819272554879E+000                 -4.4974972805874820E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654139619016611E+000                 -1.9367816079130021E-002                 -1.7858670978389588E-002                  4.4737849692599116E+000                  0.0000000000000000E+000                  1.7276729674077554E+001                  2.0318249754558408E+000                  7.1607152328325938E+000                  6.8964469687883800E-001                  7.8479488753660576E-001                  1.4827024321872051E+000                  5.6958139416394327E-001                  4.1600203643203776E-001                  1.1930147888658048E-005                  6.4965984884309460E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.0239689029468333E-001                  2.8291976742763864E-001                                        0                                        5 
                                     200                                     1370                  2.3503808765851970E+009                  8.0495957661311124E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996527589E-001                  9.8756780668680300E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996527589E-001                  9.8756780668680300E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1302193571146919E-004                  1.0002602764904001E+000                  1.1302193571146919E-004                 -4.4348195861999301E+001                 -9.8999999999999986E+001                  1.1302193571146919E-004                  1.0002602764904001E+000                 -1.7876358600381636E-003                 -2.3597173403945639E+000                 -4.4348195861999301E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7666247629871044E+000                  1.8596145901637323E-004                 -1.0503384380203904E-002                  4.4590743960635404E+000                  0.0000000000000000E+000                  1.7302375029685507E+001                  2.0677484912283894E+000                  7.1694398124469094E+000                  7.2059157662202256E-001                  7.5951839992572134E-001                  1.5710131271095871E+000                  5.1903019548666107E-001                  4.6656496216495230E-001                  1.2559230175332622E-005                  6.4462578874464110E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  6.9701004585870963E-001                  2.8824617674311159E-001                                        0                                        5 
                                     205                                     1375                  2.9029189012324119E+009                  8.0390180511352636E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996527589E-001                  9.8832819348525403E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996527589E-001                  9.8832819348525403E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0004141147275570E-002                  1.0471385328294054E+000                  2.0004141147275570E-002                 -4.3710631063716619E+001                 -9.8999999999999986E+001                  2.0004141147275570E-002                  1.0471385328294054E+000                  1.7551644239808907E-002                 -2.2293973731280583E+000                 -4.3710631063716619E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7677519139312050E+000                  2.0073483876061872E-002                 -2.8139250598814016E-003                  4.4436954774228958E+000                  0.0000000000000000E+000                  1.7329403182365361E+001                  2.1054991476821110E+000                  7.1786511508359014E+000                  7.5467117423050645E-001                  7.3420602297914195E-001                  1.6706581088763581E+000                  4.6840697508074208E-001                  5.1720235844069273E-001                  1.3323322704340442E-005                  6.3706734126595501E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  6.9151013827285435E-001                  2.9370147920987255E-001                                        0                                        5 
                                     210                                     1383                  3.4409479723461094E+009                  8.0268030285916083E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996340094E-001                  9.8903513009549859E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996340094E-001                  9.8903513009549859E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0177083831512764E-002                  1.0969253769382199E+000                  4.0177083831513027E-002                 -4.3060865285252248E+001                 -9.8999999999999986E+001                  4.0177083831512764E-002                  1.0969253769382199E+000                  3.6848539753973460E-002                 -2.0770161241793255E+000                 -4.3060865285252248E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7687768679616345E+000                  4.0241414902909445E-002                  5.2201323926832858E-003                  4.4276273625177662E+000                  0.0000000000000000E+000                  1.7357827743400836E+001                  2.1451289177107160E+000                  7.1883361430640020E+000                  7.9200003476265890E-001                  7.0884764794276689E-001                  1.7840156302380927E+000                  4.1769152965369666E-001                  5.6793612575843566E-001                  1.4280082296518206E-005                  6.2566854634453920E-003                  2.4128183525503068E-003                  6.5663693516046758E-003                  6.8590586457766478E-001                  2.9927208287544632E-001                                        0                                        5 
                                     215                                     1384                  3.9628088254232783E+009                  8.0128396070122268E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999995965094E-001                  9.8967294116902671E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999995965094E-001                  9.8967294116902671E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.0541932278872987E-002                  1.1495872337441577E+000                  6.0541932278872904E-002                 -4.2397010330405337E+001                 -1.5653559774527022E+001                  6.0541932278872987E-002                  1.1495872337441577E+000                  5.5854691060910636E-002                 -1.9086665877355793E+000                 -4.2397010330405337E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7696833808798407E+000                  6.0599538634446649E-002                  1.3586168422039000E-002                  4.4108952904590550E+000                  0.0000000000000000E+000                  1.7387681143285366E+001                  2.1868242303003087E+000                  7.1985234344779645E+000                  8.3353227382175110E-001                  6.8344167660558186E-001                  1.9141312668865658E+000                  3.6688067929248191E-001                  6.1877191475590609E-001                  1.5520819887761131E-005                  6.0850462059224451E-003                  2.4128183525503068E-003                  6.5663693516046758E-003                  6.8021146851410619E-001                  3.0494073610512179E-001                                        0                                        5 
