                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                       log_power_nuc_burn                           power_nuc_burn                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                     Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     135                                     1326                  2.4458973176029674E+006                  5.6102869703817246E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999974590026E-001                  2.4000853329206065E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999974590026E-001                  2.4000853329206065E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1129932390032744E+000                  7.7091547040595667E-005                 -4.1129932390032735E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.1129932390032744E+000                  7.7091547040595667E-005                 -4.1129932463610679E+000                 -1.1884029930684816E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6289721123091065E+000                 -1.6257832459948529E-001                  1.8341977394654180E-001                  4.0712280794100497E+000                  0.0000000000000000E+000                  1.5259058279334988E+001                  4.4810836589690312E-001                  6.6972954560314424E+000                  6.3668164946445482E-001                  8.3500531181066240E-001                  1.3389885403595878E+000                  6.6999997241310461E-001                  2.9996807396223291E-001                  5.1703250411764172E-003                  1.4070791467724249E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6999999737834559E-001                  2.9996807396223091E-001                                        0                                        5 
                                     140                                     1329                  4.9996298787555592E+006                  5.7418612931439714E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999983965038E-001                  4.2159039308864149E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999983965038E-001                  4.2159039308864149E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.5450907198059323E+000                  2.8504227802883639E-004                 -3.5450907198059327E+000                 -9.8999999999999986E+001                 -1.8663859731166831E+001                 -3.5450907198059323E+000                  2.8504227802883639E-004                 -3.5450907940075655E+000                 -1.0312461605202220E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6282747416531542E+000                 -2.7685042324049758E-001                  1.2767846593793888E-001                  4.1827106954272555E+000                  0.0000000000000000E+000                  1.5562487368717870E+001                  7.0190110878534695E-001                  6.7469906260975909E+000                  6.3664013431203470E-001                  8.3500526803174713E-001                  1.3389886973411584E+000                  6.6999984107640920E-001                  2.9996807396231095E-001                  5.1703250410296336E-003                  1.4070791467724261E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6999998375617498E-001                  2.9996807396223313E-001                                        0                                        4 
                                     145                                     1339                  8.5542872730955910E+006                  5.9031240673869112E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999986777544E-001                  5.9311641346308730E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999986777544E-001                  5.9311641346308730E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.9788958184560705E+000                  1.0497942303012288E-003                 -2.9788958184560701E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.9788958184560705E+000                  1.0497942303012288E-003                 -2.9788966329321078E+000                 -8.7058022254188305E+000                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6364667892890714E+000                 -3.3012101970283608E-001                  8.4659072434936616E-002                  4.2687494824332592E+000                  0.0000000000000000E+000                  1.5884131202223717E+001                  9.6942545760445464E-001                  6.8009295330665980E+000                  6.3661487253018545E-001                  8.3500504879346527E-001                  1.3389894834808225E+000                  6.6999918336372843E-001                  2.9996807396535452E-001                  5.1703250333170426E-003                  1.4070791467724941E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6999991509184842E-001                  2.9996807396231667E-001                                        0                                        4 
                                     150                                     1344                  1.2852879850733548E+007                  5.9758100953194475E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999983965060E-001                  7.4072434388541941E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999983965060E-001                  7.4072434388541941E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.3863590982994465E+000                  4.1080990066254906E-003                 -2.3863590982994460E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3863590982994465E+000                  4.1080990066254906E-003                 -2.3863705799998054E+000                 -6.9641429416471068E+000                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6575971295057168E+000                 -3.0134982002711724E-001                  5.6783991839504076E-002                  4.3244996436241250E+000                  0.0000000000000000E+000                  1.6220707553730797E+001                  1.2428117950484825E+000                  6.8634816770727021E+000                  6.3659785937420454E-001                  8.3500401727541396E-001                  1.3389931822244561E+000                  6.6999608892724805E-001                  2.9996807411981913E-001                  5.1703245480682076E-003                  1.4070791467787631E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6999960126917180E-001                  2.9996807396627184E-001                                        0                                        4 
                                     155                                     1354                  1.7585085527745884E+007                  5.9338609372724367E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999987246291E-001                  8.5693850211271039E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999987246291E-001                  8.5693850211271039E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7341037891368964E+000                  1.8445745439532046E-002                 -1.7341037891368962E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7341037891368964E+000                  1.8445745439532046E-002                 -1.7343413462490191E+000                 -4.9962388364686046E+000                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6911520330330552E+000                 -1.9514387452858156E-001                  4.2777157534096222E-002                  4.3525133122349402E+000                  0.0000000000000000E+000                  1.6578499828365665E+001                  1.5233231558041802E+000                  6.9394823377200332E+000                  6.3658740841520123E-001                  8.3499904890157284E-001                  1.3390109904459866E+000                  6.6998119606476736E-001                  2.9996809115917522E-001                  5.1702796822891365E-003                  1.4070791476589803E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6999813255605167E-001                  2.9996807432574091E-001                                        0                                        4 
                                     160                                     1371                  2.2689537397194069E+007                  5.9868850004727010E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999991465061E-001                  9.3773050052093798E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991465061E-001                  9.3773050052093798E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.7181618398647052E-001                  1.0670476557349100E-001                 -9.7181618398647052E-001                 -5.2230849122955114E+001                 -1.6857679757182947E+001                 -9.7181618398647052E-001                  1.0670476557349100E-001                 -9.7935714461831880E-001                 -2.7359388462976191E+000                 -5.2230849122955114E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7317694289307908E+000                 -3.4984429520680600E-002                  4.1622088242575433E-002                  4.3548234508179817E+000                  0.0000000000000000E+000                  1.6958683893852164E+001                  1.8049915617865659E+000                  7.0360615695929001E+000                  6.3661539035431725E-001                  8.3497036830136773E-001                  1.3391091855617798E+000                  6.6990108937036863E-001                  2.9997848268752314E-001                  5.1614076626392167E-003                  1.4070791589738613E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6999001835569127E-001                  2.9996824454492294E-001                                        0                                        5 
                                     165                                     1431                  3.1026781184271075E+007                  6.3484754608738170E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  7.2864234430958824E-002                  7.0261532649022684E-002                  3.9064961654400321E-008                  9.9999999995590094E-001                  9.8254502010476008E-001                  7.0261532649022684E-002                  3.9064961654400321E-008                  9.9999999995590094E-001                  9.8254502010476008E-001                 -8.4247679282815444E-002                  8.2366824088105817E-001                 -8.4247679282815444E-002                 -4.6406354662171609E+001                 -9.8999999999999986E+001                 -8.4247679282815444E-002                  8.2366824088105817E-001                 -1.9876854924842241E-001                 -7.1915024570516062E-001                 -4.6406354662171609E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7582266727018219E+000                 -1.9077500305242759E-002                 -3.3389346917677620E-003                  4.4447454966866680E+000                  0.0000000000000000E+000                  1.7156465027727481E+001                  1.8942747767319443E+000                  7.1443760383047046E+000                  6.3680224404088925E-001                  8.3478051257708008E-001                  1.3396580624622976E+000                  6.6953970823571829E-001                  3.0027348749435900E-001                  4.4331715198383413E-003                  1.4070748222728238E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6992926699724764E-001                  2.9999815898974186E-001                                        0                                        5 
                                     170                                     1430                  5.0573929666381605E+007                  6.7361420739437818E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  6.3729970928782798E-002                  6.2565009733262456E-002                  3.9064962209511833E-008                  9.9999999996340094E-001                  9.8114916643640859E-001                  6.2565009733262456E-002                  3.9064962209511833E-008                  9.9999999996340094E-001                  9.8114916643640859E-001                 -8.7501972447409149E-002                  8.1751932498480873E-001                 -8.7501972447408913E-002                 -4.6201685313731851E+001                 -9.8999999999999986E+001                 -8.7501972447409149E-002                  8.1751932498480873E-001                 -1.5834492207339129E-001                 -9.0992972846858045E-001                 -4.6201685313731851E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7554838790748417E+000                 -8.0147045104740758E-002                 -2.8388119837557478E-002                  4.4948438669782478E+000                  0.0000000000000000E+000                  1.7166629537826203E+001                  1.9011936076054803E+000                  7.1480224391703153E+000                  6.3743804276610572E-001                  8.3417327946527287E-001                  1.3414599453385927E+000                  6.6832818492054469E-001                  3.0112070133672769E-001                  2.1941727805706818E-003                  1.4070522151189400E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6974665160516411E-001                  3.0011169002302590E-001                                        0                                        5 
                                     175                                     1406                  9.9213490177386895E+007                  7.1320483041819065E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  1.9725661532903300E-002                  1.9648277842364947E-002                  3.9064962431556438E-008                  9.9999999996527589E-001                  9.8389098883227033E-001                  1.9648277842364947E-002                  3.9064962431556438E-008                  9.9999999996527589E-001                  9.8389098883227033E-001                 -6.2616867610758159E-002                  8.6573132577399603E-001                 -6.2616867610758048E-002                 -4.5913361932405977E+001                 -9.8999999999999986E+001                 -6.2616867610758159E-002                  8.6573132577399603E-001                 -8.4261125760672850E-002                 -1.3758356579411022E+000                 -4.5913361932405977E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7591731164567066E+000                 -6.0373503294540533E-002                 -2.5879823696186612E-002                  4.4898272746955064E+000                  0.0000000000000000E+000                  1.7207015904735353E+001                  1.9383894898952809E+000                  7.1520699064648454E+000                  6.3911966139386578E-001                  8.3252296237700474E-001                  1.3460814431322417E+000                  6.6503175402740411E-001                  3.0408574323317239E-001                  1.2913250455898743E-004                  1.4069125891559396E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6931093696175048E-001                  3.0046436099206009E-001                                        0                                        5 
                                     180                                     1391                  2.2024428138813150E+008                  7.5279545344200303E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  1.3819100144503963E-003                  9.9999999996527589E-001                  9.8481866256095718E-001                  8.5110614111055805E-004                  3.9064962431556438E-008                  9.9999999996527589E-001                  9.8481866256095718E-001                  8.5110614111055805E-004                  3.9064962431556438E-008                 -5.2072136946763027E-002                  8.8700866636815190E-001                 -5.2072136946762916E-002                 -4.5725026136686871E+001                 -9.8999999999999986E+001                 -5.2072136946763027E-002                  8.8700866636815190E-001                 -6.2440989868038310E-002                 -1.6792998456380774E+000                 -4.5725026136686871E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7602306521729507E+000                 -5.1879430309656298E-002                 -2.3747858636232695E-002                  4.4855633445755982E+000                  0.0000000000000000E+000                  1.7219849698341875E+001                  1.9521403632665684E+000                  7.1544319233832345E+000                  6.4406533307836111E-001                  8.2764299450773104E-001                  1.3594816506346969E+000                  6.5527468426910307E-001                  3.1383498334408294E-001                  2.4084269968800528E-005                  1.4060482283821424E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6823160407364401E-001                  3.0143984545765889E-001                                        0                                        5 
                                     185                                     1387                  5.2140761977365148E+008                  7.9238607646581540E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996527589E-001                  9.8536307738566387E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996527589E-001                  9.8536307738566387E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.0035816458333304E-002                  9.1193562851930698E-001                 -4.0035816458333248E-002                 -4.5359725830601398E+001                 -9.8999999999999986E+001                 -4.0035816458333304E-002                  9.1193562851930698E-001                 -4.5916468106688119E-002                 -1.9113316818488522E+000                 -4.5359725830601398E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7612028924384795E+000                 -3.9940914588668691E-002                 -1.9723081306796533E-002                  4.4775137899167259E+000                  0.0000000000000000E+000                  1.7234040740093931E+001                  1.9707157333388179E+000                  7.1594005903403684E+000                  6.5811958765932665E-001                  8.1418434762133651E-001                  1.3978418742430880E+000                  6.2835910082257140E-001                  3.4076025793838044E-001                  2.5075323698570508E-005                  1.4025322336838120E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6554274725899309E-001                  3.0399307723578783E-001                                        0                                        5 
                                     190                                     1387                  1.1292159918465331E+009                  8.0643901520752319E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996340094E-001                  9.8626970878673970E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996340094E-001                  9.8626970878673970E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8246893873591609E-002                  9.5885537286950462E-001                 -1.8246893873591862E-002                 -4.4663391165287166E+001                 -1.5255619765854984E+001                 -1.8246893873591609E-002                  9.5885537286950462E-001                 -2.3131836072609997E-002                 -1.9696119575631390E+000                 -4.4663391165287166E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7627472227931991E+000                 -1.8169160980342391E-002                 -1.1925865212072808E-002                  4.4619193577272789E+000                  0.0000000000000000E+000                  1.7260579879370518E+001                  2.0081601907376800E+000                  7.1688194243638783E+000                  6.8979702163936896E-001                  7.8598961559415581E-001                  1.4856615277616216E+000                  5.7197172503478444E-001                  3.9716741886383761E-001                  2.6479679712799857E-005                  1.3919032107947246E-002                  5.1703250411792292E-003                  1.4070791467724258E-002                  6.5996126181029124E-001                  3.0942989918608788E-001                                        0                                        5 
                                     195                                     1389                  1.6661188876926479E+009                  8.0198601603317439E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996340094E-001                  9.8706081776238364E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996340094E-001                  9.8706081776238364E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1919155160612235E-003                  1.0027482564512677E+000                  1.1919155160611272E-003                 -4.4036172898569269E+001                 -1.5653559774527022E+001                  1.1919155160612235E-003                  1.0027482564512677E+000                 -4.3809151464678413E-003                 -1.8932999848598904E+000                 -4.4036172898569269E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7639892676758677E+000                  1.2628924040395219E-003                 -4.6939282852178554E-003                  4.4474554838735685E+000                  0.0000000000000000E+000                  1.7285234204060192E+001                  2.0434147946004599E+000                  7.1776448088317055E+000                  7.2139682070227495E-001                  7.6021009215129787E-001                  1.5762008062654538E+000                  5.2041429761226277E-001                  4.4874802492709731E-001                  2.7993736995249660E-005                  1.3774488841749040E-002                  5.1703250411792292E-003                  1.4070791467724258E-002                  6.5482187865693242E-001                  3.1448892233516101E-001                                        0                                        5 
                                     200                                     1390                  2.1769337758048058E+009                  8.0021470668209318E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996152600E-001                  9.8776110271330031E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996152600E-001                  9.8776110271330031E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0166324213235446E-002                  1.0475296495925714E+000                  2.0166324213235168E-002                 -4.3416472891392083E+001                 -1.5176438519807359E+001                  2.0166324213235446E-002                  1.0475296495925714E+000                  1.3123579543687598E-002                 -1.7733926571387053E+000                 -4.3416472891392083E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7650749453158836E+000                  2.0229329783110286E-002                  2.6179351242842232E-003                  4.4328317570545641E+000                  0.0000000000000000E+000                  1.7310122506894011E+001                  2.0794021164014516E+000                  7.1867025831140152E+000                  7.5583343967190686E-001                  7.3470154365575546E-001                  1.6773418820686670E+000                  4.6939857108544081E-001                  4.9979421919898848E-001                  2.9815086306109081E-005                  1.3566066489254068E-002                  5.1703250411792292E-003                  1.4070791467724258E-002                  6.4972218928169301E-001                  3.1953265102991035E-001                                        0                                        5 
                                     205                                     1396                  2.6658764460906715E+009                  7.9817936978918773E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996152600E-001                  9.8837829182900117E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996152600E-001                  9.8837829182900117E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8796081107469321E-002                  1.0934428299137007E+000                  3.8796081107469585E-002                 -4.2795824799120716E+001                 -9.8999999999999986E+001                  3.8796081107469321E-002                  1.0934428299137007E+000                  2.9441323632800470E-002                 -1.6326246802723046E+000                 -4.2795824799120716E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7660046213646736E+000                  3.8848915624163968E-002                  1.0068375947231421E-002                  4.4179308754086701E+000                  0.0000000000000000E+000                  1.7335373835237704E+001                  2.1164553124031915E+000                  7.1960843000478105E+000                  7.9365466104760884E-001                  7.0909762181781055E-001                  1.7928036070974331E+000                  4.1819188982402872E-001                  5.5104238951557105E-001                  3.2086452110963106E-005                  1.3265080483094022E-002                  5.1703250411792292E-003                  1.4070791467724258E-002                  6.4462953537672929E-001                  3.2458344137807871E-001                                        0                                        5 
                                     210                                     1400                  3.1296209589290166E+009                  7.9568646887790804E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999995965105E-001                  9.8889848315412954E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999995965105E-001                  9.8889848315412954E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.6833448528433354E-002                  1.1398125868196367E+000                  5.6833448528433694E-002                 -4.2174586094263432E+001                 -9.8999999999999986E+001                  5.6833448528433354E-002                  1.1398125868196367E+000                  4.4067995924778849E-002                 -1.4812817374643128E+000                 -4.2174586094263432E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7667546474894467E+000                  5.6872973029165080E-002                  1.7580352400186062E-002                  4.4029069225027611E+000                  0.0000000000000000E+000                  1.7360700937458454E+001                  2.1545152272236172E+000                  7.2057963753071377E+000                  8.3593785339030813E-001                  6.8335743277230387E-001                  1.9260799863296865E+000                  3.6671248399685180E-001                  6.0257853256569849E-001                  3.4977369224946076E-005                  1.2838371587718257E-002                  5.1703250411792292E-003                  1.4070791467724258E-002                  6.3959224633915479E-001                  3.2958833859155579E-001                                        0                                        5 
                                     215                                     1404                  3.5643215314918747E+009                  7.9265743259915658E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999995777611E-001                  9.8930546174983680E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999995777611E-001                  9.8930546174983680E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3958929398767734E-002                  1.1856566170332037E+000                  7.3958929398767567E-002                 -4.1554963936695771E+001                 -1.5352529778863040E+001                  7.3958929398767734E-002                  1.1856566170332037E+000                  5.6292372349410626E-002                 -1.3254767967620094E+000                 -4.1554963936695771E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7673033222928516E+000                  7.3981724346151592E-002                  2.5037378451869343E-002                  4.3879928703993940E+000                  0.0000000000000000E+000                  1.7385701136486500E+001                  2.1932999440103753E+000                  7.2157872120704569E+000                  8.8299193208181714E-001                  6.5746498005849163E-001                  2.0817311343953340E+000                  3.1492837133772944E-001                  6.5443892616052945E-001                  3.8677481832414946E-005                  1.2252084029576735E-002                  5.1703250411792327E-003                  1.4070791467724260E-002                  6.3467420882816750E-001                  3.3448067894068939E-001                                        0                                        5 
