                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                       log_power_nuc_burn                           power_nuc_burn                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                     Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                    5400                                     1249                  5.2243577928058887E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  7.3426405041894416E+000                  3.4658305179106152E-001                  7.8128879366090587E-008                  4.8302635622862766E-001                  4.0989542341960022E-001                  3.4658305179106152E-001                  7.8128879366090587E-008                  4.8302635622862766E-001                  4.0989542341960022E-001                  4.8753314016674691E+000                  7.5046665739434742E+004                  4.8753314016674691E+000                 -2.5677004808806075E+001                 -9.8999999999999986E+001                  4.8753314016674691E+000                  7.5046665739434742E+004                  1.2101856909138946E+000                  4.8752374973518515E+000                 -2.5677004808806075E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0226816261019513E+034                  1.5483366660758829E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5112771018149882E+000                  4.8748979207590581E+000                  9.3754791761404799E-001                  3.8851910868089563E+000                  0.0000000000000000E+000                  1.6353949016104213E+001                  6.6005357850156066E-001                  7.5793788553077981E+000                  8.3125396529892392E-001                  6.8221823919848135E-001                  1.9201835722364271E+000                  3.6443647653826217E-001                  6.2197273832951139E-001                  1.2230551343162405E-004                  2.3862047876713560E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.1971649153131427E+001                  8.7367168114960450E+000                                        4                                        5 
                                    5600                                     1249                  5.4243577928058887E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  7.2030862955314667E+000                  3.4186199687563013E-001                  7.8128879588135192E-008                  4.8302635622862788E-001                  4.0989542335478857E-001                  3.4186199687563013E-001                  7.8128879588135192E-008                  4.8302635622862788E-001                  4.0989542335478857E-001                  4.8848370897851661E+000                  7.6707369482034075E+004                  4.8848370897851661E+000                 -2.5506180197568963E+001                 -1.0837079843903322E+001                  4.8848370897851661E+000                  7.6707369482034075E+004                  1.1675135086633741E+000                  4.8847538171389377E+000                 -2.5506180197568963E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0135888339449291E+034                  1.5351592270789457E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5076869864062736E+000                  4.8843916987611449E+000                  9.4947503743252160E-001                  3.8613368471720091E+000                  0.0000000000000000E+000                  1.6354373065666625E+001                  6.6463374455049684E-001                  7.5818566224568640E+000                  8.4970936049991552E-001                  6.7176641661983871E-001                  1.9797801943889139E+000                  3.4353283172783805E-001                  6.4287946886403469E-001                  1.2348132100115458E-004                  2.1551075406219975E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.1818918400215873E+001                  8.8894653034271514E+000                                        4                                        5 
                                    5800                                     1248                  5.6243577928058887E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  7.0658144021047891E+000                  3.3395593915941080E-001                  7.8128879810179797E-008                  4.8716893555829377E-001                  4.0989542328997680E-001                  3.3395593915941080E-001                  7.8128879810179797E-008                  4.8716893555829377E-001                  4.0989542328997680E-001                  4.8946129093156205E+000                  7.8453605864934128E+004                  4.8946129093156205E+000                 -2.5324855348510496E+001                 -1.0536049848239340E+001                  4.8946129093156205E+000                  7.8453605864934128E+004                  1.1218567561318937E+000                  4.8945396159264734E+000                 -2.5324855348510496E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0047968411709461E+034                  1.5264610873008167E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5037349163655662E+000                  4.8941547350720036E+000                  9.6226069566936612E-001                  3.8357655306983198E+000                  0.0000000000000000E+000                  1.6355328179372545E+001                  6.6991831430691817E-001                  7.5845358987663776E+000                  8.6966911454718743E-001                  6.6096201007065591E-001                  2.0454055388376240E+000                  3.2192401893097483E-001                  6.6449081702464052E-001                  1.2468535416141954E-004                  1.9684045773385057E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.1662761349188282E+001                  9.0456362794529035E+000                                        4                                        5 
                                    6000                                     1249                  5.8243577928058887E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  6.8933197520162883E+000                  3.2760870501030848E-001                  7.8128879810179797E-008                  4.8854979533484899E-001                  4.0989542322542866E-001                  3.2760870501030848E-001                  7.8128879810179797E-008                  4.8854979533484899E-001                  4.0989542322542866E-001                  4.9045723013653095E+000                  8.0273518914028449E+004                  4.9045723013653095E+000                 -2.5128377279704171E+001                 -9.8999999999999986E+001                  4.9045723013653095E+000                  8.0273518914028449E+004                  1.0705909909677254E+000                  4.9045086460273586E+000                 -2.5128377279704171E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9803143218772722E+033                  1.5070315298794444E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4993317806101620E+000                  4.9040989006872566E+000                  9.7603904998780067E-001                  3.8082088220614509E+000                  0.0000000000000000E+000                  1.6356912036159724E+001                  6.7613287500203922E-001                  7.5874903406309286E+000                  8.9178909001808981E-001                  6.4955329976175935E-001                  2.1195957739685807E+000                  2.9910659857804528E-001                  6.8731037124037730E-001                  1.2596017465829295E-004                  1.8147567266619172E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.1503021109245905E+001                  9.2053873307579241E+000                                        4                                        5 
                                    6200                                     1287                  6.0243577928058887E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  6.7419762109470014E+000                  3.1803759271190207E-001                  7.8128879865690948E-008                  4.9128558026006763E-001                  4.0989542316144661E-001                  3.1803759271190207E-001                  7.8128879865690948E-008                  4.9128558026006763E-001                  4.0989542316144661E-001                  4.9149106421597430E+000                  8.2207348761096597E+004                  4.9149106421597430E+000                 -2.4919220696784667E+001                 -1.0359958589183659E+001                  4.9149106421597430E+000                  8.2207348761096597E+004                  1.0144296441615608E+000                  4.9148560248101107E+000                 -2.4919220696784667E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8939415215227555E+033                  1.4905298846324896E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4944665311590821E+000                  4.9144208865633434E+000                  9.9093054182800355E-001                  3.7784258383810454E+000                  0.0000000000000000E+000                  1.6359308022332932E+001                  6.8328325692203784E-001                  7.5906966953925634E+000                  9.1562610105202613E-001                  6.3787612061409704E-001                  2.2013207467446936E+000                  2.7575224050450176E-001                  7.1066647009274975E-001                  1.2729776811976439E-004                  1.6933822272286440E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.1339518200446223E+001                  9.3688991772112757E+000                                        4                                        5 
                                    6400                                     1278                  6.2243577928058887E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  6.5718612873246531E+000                  3.1163413273828094E-001                  7.8128880531824763E-008                  4.9401781286419777E-001                  4.0989542309881050E-001                  3.1163413273828094E-001                  7.8128880531824763E-008                  4.9401781286419777E-001                  4.0989542309881050E-001                  4.9253780899496409E+000                  8.4212796597672830E+004                  4.9253780899496409E+000                 -2.4686636551845339E+001                 -1.0235019852575359E+001                  4.9253780899496409E+000                  8.4212796597672830E+004                  9.4994254010383838E-001                  4.9253321308257938E+000                 -2.4686636551845339E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7615978434766209E+033                  1.4722181108231893E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4889913292934329E+000                  4.9248711390222288E+000                  1.0071060717887461E+000                  3.7460747784595596E+000                  0.0000000000000000E+000                  1.6362718333859927E+001                  6.9184479483385464E-001                  7.5943271344206700E+000                  9.4264789236500746E-001                  6.2535302499940770E-001                  2.2962720425757754E+000                  2.5070604946530228E-001                  7.3571416994772276E-001                  1.2877745457295762E-004                  1.5922299625932147E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.1172043114487799E+001                  9.5363805443060610E+000                                        4                                        5 
                                    6600                                     1294                  6.4243577928058887E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  6.4009864999234152E+000                  3.0359708896784582E-001                  7.8128880087735553E-008                  4.9675004546832668E-001                  4.0989542303727472E-001                  3.0359708896784582E-001                  7.8128880087735553E-008                  4.9675004546832668E-001                  4.0989542303727472E-001                  4.9361546322015162E+000                  8.6328586926828895E+004                  4.9361546322015162E+000                 -2.4428529835259543E+001                 -1.0837079843903322E+001                  4.9361546322015162E+000                  8.6328586926828895E+004                  8.7655180914762065E-001                  4.9361167704745794E+000                 -2.4428529835259543E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.6321856268810479E+033                  1.4527358882711448E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4828394387983170E+000                  4.9356301569495837E+000                  1.0247893617426551E+000                  3.7107081985517421E+000                  0.0000000000000000E+000                  1.6367535621296419E+001                  7.0209674714584314E-001                  7.5984334446785695E+000                  9.7287474494781945E-001                  6.1216891619971681E-001                  2.4055078452119569E+000                  2.2433783202228391E-001                  7.6208368971747698E-001                  1.3042391911335794E-004                  1.5100342114904620E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.1000423766590643E+001                  9.7080050757404805E+000                                        4                                        5 
                                    6800                                     1298                  6.6243577928058887E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  6.2205819420220525E+000                  2.9553136139229946E-001                  7.8128880309780158E-008                  4.9946446486241980E-001                  4.0989542297625775E-001                  2.9553136139229946E-001                  7.8128880309780158E-008                  4.9946446486241980E-001                  4.0989542297625775E-001                  4.9471997172458719E+000                  8.8552273796941736E+004                  4.9471997172458728E+000                 -2.4138019277655324E+001                 -9.8999999999999986E+001                  4.9471997172458719E+000                  8.8552273796941736E+004                  7.9191427748617560E-001                  4.9471693424016818E+000                 -2.4138019277655324E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.4546376080523098E+033                  1.4359089337114933E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4759327845705421E+000                  4.9466585635261966E+000                  1.0441168734865114E+000                  3.6720531750640295E+000                  0.0000000000000000E+000                  1.6374222675223894E+001                  7.1443850785017071E-001                  7.6031573839772193E+000                  1.0068964951816162E+000                  5.9827647722279809E-001                  2.5324517004191720E+000                  1.9655295419328220E-001                  7.8986972350871376E-001                  1.3229732893058909E-004                  1.4425659907221495E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.0824440774063230E+001                  9.8839922564024274E+000                                        4                                        5 
                                    7000                                     1290                  6.8243577928058887E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  6.0300468360579069E+000                  2.8581561567646269E-001                  7.8128879754668645E-008                  5.0216456273433585E-001                  4.0989542291492026E-001                  2.8581561567646269E-001                  7.8128879754668645E-008                  5.0216456273433585E-001                  4.0989542291492026E-001                  4.9586369640438317E+000                  9.0915297467373792E+004                  4.9586369640438317E+000                 -2.3802327406556845E+001                 -9.8999999999999986E+001                  4.9586369640438317E+000                  9.0915297467373792E+004                  6.9225357191354431E-001                  4.9586134453781607E+000                 -2.3802327406556845E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.3069506179556051E+033                  1.4176748167707822E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4681206190763287E+000                  4.9580827758300163E+000                  1.0654533106268480E+000                  3.6293803007833558E+000                  0.0000000000000000E+000                  1.6383721532993555E+001                  7.2976502262491061E-001                  7.6087392954216266E+000                  1.0456073574098317E+000                  5.8356885186417595E-001                  2.6823092154169839E+000                  1.6713770357217067E-001                  8.1928605194345860E-001                  1.3450089282379920E-004                  1.3857448239086578E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.0643844812331997E+001                  1.0064591771552502E+001                                        4                                        5 
                                    7200                                     1290                  7.0243577928058887E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  5.8115301369558097E+000                  2.7606362036198689E-001                  7.8128879532624040E-008                  5.0486466060625190E-001                  4.0989542285408298E-001                  2.7606362036198689E-001                  7.8128879532624040E-008                  5.0486466060625190E-001                  4.0989542285408298E-001                  4.9704263042430163E+000                  9.3417083465593998E+004                  4.9704263042430163E+000                 -2.3401605953911389E+001                 -1.0837079843903322E+001                  4.9704263042430163E+000                  9.3417083465593998E+004                  5.7305494997570383E-001                  4.9704089093543100E+000                 -2.3401605953911389E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.0835651097432270E+033                  1.3832650643983703E+034                  1.3944875279955406E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.3973897126466383E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4593426764709125E+000                  4.9698658667179503E+000                  1.0889007412816465E+000                  3.5824854394737593E+000                  0.0000000000000000E+000                  1.6397448613334241E+001                  7.4926051004951755E-001                  7.6155685097793713E+000                  1.0900943649341261E+000                  5.6795667557182061E-001                  2.8620893744222382E+000                  1.3591335105774646E-001                  8.5051147834764429E-001                  1.3720347148409051E-004                  1.3358848939058589E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.0458356894259266E+001                  1.0250082926622847E+001                                        4                                        5 
                                    7400                                     1299                  7.2243577928058887E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  5.5944872875381435E+000                  2.6628251704380140E-001                  7.8128879754668645E-008                  5.0755039147620185E-001                  4.0989542279546970E-001                  2.6628251704380140E-001                  7.8128879754668645E-008                  5.0755039147620185E-001                  4.0989542279546970E-001                  4.9826810178121050E+000                  9.6090624922121031E+004                  4.9826810178121059E+000                 -2.2895285282402885E+001                 -9.8999999999999986E+001                  4.9826810178121050E+000                  9.6090624922121031E+004                  4.3001974346159705E-001                  4.9826688523357303E+000                 -2.2895285282402885E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.8842810834004326E+033                  1.3698355008413826E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4495890563221918E+000                  4.9821479099779626E+000                  1.1145490032090939E+000                  3.5311889156188645E+000                  0.0000000000000000E+000                  1.6418482947558406E+001                  7.7549382395908917E-001                  7.6244385748325456E+000                  1.1419583604969692E+000                  5.5129131709705192E-001                  3.0826391935065884E+000                  1.0258263415506046E-001                  8.8384336956853993E-001                  1.4073217265980165E-004                  1.2890000304596061E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.0267665537821948E+001                  1.0440777808694261E+001                                        4                                        5 
                                    7600                                     1299                  7.4243577928058887E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  5.3493429767248291E+000                  2.5320045341974956E-001                  7.8128879754668645E-008                  5.1289301288331013E-001                  4.0989542274763535E-001                  2.5320045341974956E-001                  7.8128879754668645E-008                  5.1289301288331013E-001                  4.0989542274763535E-001                  4.9955490902534665E+000                  9.8980373950286317E+004                  4.9955490902534665E+000                 -2.2187354412144973E+001                 -9.8999999999999986E+001                  4.9955490902534665E+000                  9.8980373950286317E+004                  2.6427830596660373E-001                  4.9955410268654541E+000                 -2.2187354412144973E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.6123526014466789E+033                  1.3643727197711602E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.5661816045313079E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4393628796909086E+000                  4.9951580183317601E+000                  1.1415064106485600E+000                  3.4772741007399319E+000                  0.0000000000000000E+000                  1.6454297733295366E+001                  8.1438247285105714E-001                  7.6372457691599047E+000                  1.2033404701629842E+000                  5.3342370188708843E-001                  3.3602568291388306E+000                  6.6847403761993787E-002                  9.1958007298957456E-001                  1.4589377556984741E-004                  1.2399856115921344E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.0071383294417483E+001                  1.0637065051874254E+001                                        4                                        5 
                                    7800                                     1306                  7.6243577928058887E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  5.0868088468394337E+000                  2.4172550993860048E-001                  7.8128879976713250E-008                  5.1554503139526631E-001                  4.0989542273893737E-001                  2.4172550993860048E-001                  7.8128879976713250E-008                  5.1554503139526631E-001                  4.0989542273893737E-001                  5.0093077678838789E+000                  1.0216632408794135E+005                  5.0093077678838789E+000                 -2.0904114615772755E+001                 -9.8999999999999986E+001                  5.0093077678838789E+000                  1.0216632408794135E+005                  1.4457525586695219E-001                  5.0093018378829104E+000                 -2.0904114615772755E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3576188870878989E+033                  1.3941811139682827E+034                  1.3944859561849908E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.4098695189888308E+034                  5.5490108825961011E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4323463987745626E+000                  5.0097646067980000E+000                  1.1628426667143712E+000                  3.4346015886083099E+000                  0.0000000000000000E+000                  1.6535047980397621E+001                  8.8907585512243437E-001                  7.6615571123585449E+000                  1.2775751032692564E+000                  5.1410859594383773E-001                  3.7226720587186874E+000                  2.8217191886410010E-002                  9.5821273081596947E-001                  1.5590938331340177E-004                  1.1778536035391411E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  9.8690077853530909E+000                  1.0839450778833896E+001                                        4                                        5 
                                    8000                                     1487                  7.7688507146213008E+006                  2.9591517348986405E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  6.1356926442353608E+000                  2.9189215249230738E-001                  7.8128878422401016E-008                  3.8611406168173934E-001                  3.4271075165144704E-001                  2.9189215249230738E-001                  7.8128878422401016E-008                  3.8611406168173934E-001                  3.4271075165144704E-001                  5.0270469753034082E+000                  1.0642581270889750E+005                  5.0270469753034082E+000                 -2.3569360917438466E+001                 -9.8999999999999986E+001                  5.0270469753034082E+000                  1.0642581270889750E+005                  1.4887697546413037E+000                  5.0269212073559979E+000                 -2.3569360917438466E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9752887993712065E+033                  1.7878153375450289E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4687364131329597E+000                  5.0488373285629669E+000                  1.1095989988800610E+000                  3.5410889242769303E+000                  0.0000000000000000E+000                  1.6393345350751463E+001                  7.2675620300243593E-001                  7.6134666348701217E+000                  1.0356262625532364E+000                  5.8726723001941727E-001                  2.6431805931887289E+000                  1.7453445971308523E-001                  8.1177494971230435E-001                  1.2502577130847167E-004                  1.0407085527910111E-003                  2.4128183525503077E-003                  6.5663693516046819E-003                  9.7173375180757358E+000                  1.0990997266777933E+001                                        7                                        5 
                                    8200                                     1396                  7.9688507146213008E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  6.6078207491839551E+000                  3.1403841912372532E-001                  7.8128875591332303E-008                  4.3886813326011359E-001                  3.4230629610516944E-001                  3.1403841912372532E-001                  7.8128875591332303E-008                  4.3886813326011359E-001                  3.4230629610516944E-001                  5.0341141155388582E+000                  1.0817181470178919E+005                  5.0341141155388582E+000                 -2.3241746434370175E+001                 -9.8999999999999986E+001                  5.0341141155388582E+000                  1.0817181470178919E+005                  7.7468826889081854E-001                  5.0340902170514754E+000                 -2.3241746434370175E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8855609646963312E+033                  1.5970163802296432E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4673447689001664E+000                  5.0335838154788775E+000                  1.1047555308036032E+000                  3.5507758604298454E+000                  0.0000000000000000E+000                  1.6396961802250726E+001                  7.3510051202566673E-001                  7.6190804016772615E+000                  1.0801191475738916E+000                  5.7135259387492798E-001                  2.8211037127906278E+000                  1.4270518766010998E-001                  8.4364851039308142E-001                  1.3112333917470408E-004                  6.9453528492240016E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  9.5026018188215868E+000                  1.1205838909588049E+001                                        7                                        5 
                                    8400                                     1364                  8.1688507146213008E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  6.3645488063730644E+000                  3.0198673944042925E-001                  7.8128871872085170E-008                  4.4050357462452200E-001                  3.4215249265810815E-001                  3.0198673944042925E-001                  7.8128871872085170E-008                  4.4050357462452200E-001                  3.4215249265810815E-001                  5.0478410637104485E+000                  1.1164545904507690E+005                  5.0478410637104476E+000                 -2.2772784005115223E+001                 -1.0138109839567303E+001                  5.0478410637104485E+000                  1.1164545904507690E+005                  5.6670884995534054E-001                  5.0478267200739921E+000                 -2.2772784005115223E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.6478407729075648E+033                  1.4219448393250583E+034                  1.4287120787521642E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5073787563840166E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4560925912541904E+000                  5.0473425898502233E+000                  1.1341392732812272E+000                  3.4920083754745979E+000                  0.0000000000000000E+000                  1.6414608364204863E+001                  7.5824614073218410E-001                  7.6272794580725369E+000                  1.1321637832650908E+000                  5.5432590838043139E-001                  3.0400817501243242E+000                  1.0865181671881180E-001                  8.7773131153288630E-001                  1.3725390996070203E-004                  4.6726893593064528E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  9.2812841834598796E+000                  1.1427294568296642E+001                                        7                                        5 
                                    8600                                     1350                  8.3688507146213008E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  6.0893781488534477E+000                  2.8819699660823683E-001                  7.8128868596927248E-008                  4.4195069394445247E-001                  3.4199853880560616E-001                  2.8819699660823683E-001                  7.8128868596927248E-008                  4.4195069394445247E-001                  3.4199853880560616E-001                  5.0622631873758221E+000                  1.1541524754074091E+005                  5.0622631873758221E+000                 -2.2102747965551561E+001                 -9.8999999999999986E+001                  5.0622631873758221E+000                  1.1541524754074091E+005                  3.8958338374229384E-001                  5.0622539593431881E+000                 -2.2102747965551561E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.4162934335538843E+033                  1.4168858045397518E+034                  1.4280693759872086E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.4788261314371563E+034                  6.3247757722617051E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4440628210600082E+000                  5.0618756766719191E+000                  1.1654653570804394E+000                  3.4293562078761730E+000                  0.0000000000000000E+000                  1.6446940098904740E+001                  7.9395285641147706E-001                  7.6394105426885268E+000                  1.1940097466694384E+000                  5.3602381054596415E-001                  3.3168563979007368E+000                  7.2047621078158153E-002                  9.1435516637652070E-001                  1.4401676620586155E-004                  3.1901313248250727E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  9.0527411881126536E+000                  1.1655936585579466E+001                                        7                                        5 
